"critic_score","user_score","critic_count","user_count","score_id"
58,0,9,0,1200
73,7,14,13,1201
71,5.7,37,36,1202
86,8.5,39,31,1203
79,8,58,62,1204
0,0,0,0,1205
74,8.7,15,35,1206
89,6.9,25,49,1207
0,0,0,0,1208
79,8.1,73,1116,1209
74,7.8,79,458,1210
0,0,0,0,1211
88,8.2,62,492,1212
80,8.2,27,99,1213
88,9,23,713,1214
69,8.1,6,14,1215
90,8,78,215,1216
0,0,0,0,1217
87,8.6,25,47,1218
0,0,0,0,1219
80,7.4,80,770,1220
64,7.8,28,13,1221
82,6.7,37,146,1222
0,0,0,0,1223
0,0,0,0,1224
89,7.9,35,781,1225
81,8,49,56,1226
0,0,0,0,1227
74,4.2,11,1635,1228
75,7.6,47,122,1229
0,0,0,0,1230
38,5,21,26,1231
83,8.9,77,712,1232
0,0,0,0,1233
0,0,0,0,1234
0,0,0,0,1235
0,0,0,0,1236
0,0,0,0,1237
0,0,0,0,1238
88,7.6,46,95,1239
87,8.5,34,51,1240
73,7.8,19,26,1241
0,7.8,0,5,1242
76,8.1,19,24,1243
90,8.6,83,679,1244
0,0,0,0,1245
0,0,0,0,1246
0,0,0,0,1247
0,0,0,0,1248
0,0,0,0,1249
68,8.2,10,27,1250
0,0,0,0,1251
69,7.3,17,18,1252
84,8,45,172,1253
85,8.6,89,984,1254
93,9.1,45,135,1255
80,6.9,43,92,1256
76,8.9,15,64,1257
0,0,0,0,1258
84,8.3,30,35,1259
91,7.7,25,7,1260
0,0,0,0,1261
0,0,0,0,1262
0,0,0,0,1263
0,0,0,0,1264
63,6.8,41,121,1265
0,0,0,0,1266
91,7.9,24,88,1267
80,8.1,55,94,1268
81,6.9,18,23,1269
67,7,4,24,1270
79,6.9,76,216,1271
0,0,0,0,1272
0,0,0,0,1273
75,7.7,61,297,1274
85,6.6,16,694,1275
0,0,0,0,1276
57,6.9,51,103,1277
0,0,0,0,1278
0,0,0,0,1279
0,0,0,0,1280
60,7.8,24,35,1281
0,6.5,0,4,1282
83,7.8,91,543,1283
68,5.5,12,4,1284
0,0,0,0,1285
65,7.1,69,71,1286
82,7.4,19,20,1287
85,9,43,25,1288
75,7.8,43,42,1289
93,8.6,74,68,1290
0,0,0,0,1291
0,0,0,0,1292
0,0,0,0,1293
0,0,0,0,1294
33,4.8,58,479,1295
79,7.2,75,334,1296
86,8.8,67,264,1297
84,8.4,15,204,1298
0,0,0,0,1299
81,8.2,53,46,1300
76,0,22,0,1301
0,0,0,0,1302
0,0,0,0,1303
87,7.9,28,46,1304
85,7.9,65,129,1305
0,0,0,0,1306
0,0,0,0,1307
0,0,0,0,1308
76,8.6,38,41,1309
54,0,15,0,1310
0,0,0,0,1311
83,7.7,70,263,1312
70,6,85,399,1313
85,8.6,53,73,1314
0,2.7,0,13,1315
73,7.8,42,70,1316
71,8.3,40,94,1317
0,0,0,0,1318
0,0,0,0,1319
0,0,0,0,1320
0,0,0,0,1321
0,0,0,0,1322
94,8.5,62,1081,1323
59,6.9,14,11,1324
0,0,0,0,1325
85,6.5,20,368,1326
0,0,0,0,1327
73,7.5,13,8,1328
0,0,0,0,1329
0,0,0,0,1330
74,6.5,38,79,1331
71,6.8,7,5,1332
88,8.2,30,20,1333
91,8.6,19,27,1334
61,5.7,59,180,1335
77,7.9,4,8,1336
71,6.8,41,48,1337
52,5,46,20,1338
65,7.6,26,10,1339
0,0,0,0,1340
0,0,0,0,1341
0,0,0,0,1342
84,8.6,14,44,1343
0,0,0,0,1344
83,7,33,493,1345
63,7.5,12,11,1346
64,7.8,25,38,1347
94,8.7,51,881,1348
93,5.5,30,1849,1349
59,7.8,7,12,1350
0,0,0,0,1351
64,2.2,75,4572,1352
89,9,56,203,1353
80,8.9,36,45,1354
0,0,0,0,1355
0,0,0,0,1356
89,8.4,78,535,1357
81,8.7,18,34,1358
80,7.9,61,746,1359
0,0,0,0,1360
76,7.9,54,116,1361
77,7.3,33,15,1362
85,7.2,54,48,1363
0,0,0,0,1364
55,6,22,250,1365
0,0,0,0,1366
79,8.5,45,40,1367
0,0,0,0,1368
0,2.5,0,31,1369
0,0,0,0,1370
0,0,0,0,1371
87,6.6,42,384,1372
91,8.4,15,98,1373
87,8.4,19,15,1374
87,8.1,76,86,1375
79,7.5,29,11,1376
83,8.6,11,26,1377
89,8.7,79,768,1378
0,6.5,0,38,1379
0,0,0,0,1380
72,6.1,13,14,1381
88,8.2,58,65,1382
79,8.4,30,34,1383
0,0,0,0,1384
0,0,0,0,1385
86,7.7,25,24,1386
86,8.2,85,977,1387
88,8,9,7,1388
0,0,0,0,1389
0,0,0,0,1390
0,0,0,0,1391
69,8.8,29,68,1392
0,0,0,0,1393
81,7.9,63,362,1394
85,6.4,49,241,1395
64,6.1,71,155,1396
0,7.1,0,12,1397
77,7.8,39,28,1398
0,0,0,0,1399
0,0,0,0,1400
60,6.1,77,1409,1401
86,7.3,21,279,1402
0,0,0,0,1403
86,8,102,1288,1404
0,0,0,0,1405
77,8.3,49,340,1406
81,8.1,21,18,1407
60,6.7,6,7,1408
77,8.4,12,16,1409
89,8.3,70,684,1410
0,0,0,0,1411
81,6.1,44,60,1412
80,5.8,25,87,1413
89,8.2,50,682,1414
86,8.6,67,140,1415
0,0,0,0,1416
65,6.9,17,32,1417
80,6.7,54,178,1418
78,7.1,45,52,1419
80,8.9,53,58,1420
68,6,65,160,1421
75,7.8,21,30,1422
83,5.9,21,371,1423
64,0,11,0,1424
0,0,0,0,1425
0,0,0,0,1426
0,0,0,0,1427
73,8.9,20,36,1428
76,8.1,24,99,1429
0,0,0,0,1430
63,6.3,16,6,1431
0,0,0,0,1432
60,9.3,17,4,1433
88,6.9,68,279,1434
87,8,12,585,1435
82,8,63,318,1436
73,8.7,37,23,1437
81,6,52,3517,1438
0,0,0,0,1439
84,6.2,96,815,1440
0,0,0,0,1441
0,0,0,0,1442
79,7.4,7,15,1443
84,8.9,8,21,1444
0,4.3,0,4,1445
82,7.9,43,57,1446
73,7.4,19,23,1447
84,8,61,248,1448
81,7.9,32,93,1449
79,6.5,71,482,1450
84,7.5,72,533,1451
92,8.9,57,440,1452
84,7.3,56,147,1453
0,0,0,0,1454
88,7.4,71,116,1455
74,6.9,24,252,1456
84,7.8,46,83,1457
71,8.6,34,78,1458
80,8.3,49,30,1459
74,8.4,26,60,1460
79,7.1,76,187,1461
0,0,0,0,1462
0,3.5,0,22,1463
73,8.2,27,63,1464
84,8.1,50,203,1465
90,8.6,28,51,1466
0,0,0,0,1467
0,0,0,0,1468
83,8.1,100,1156,1469
0,0,0,0,1470
0,0,0,0,1471
0,0,0,0,1472
0,0,0,0,1473
0,0,0,0,1474
92,8.8,60,279,1475
0,0,0,0,1476
57,6.5,15,21,1477
74,7.3,27,41,1478
83,5.7,37,45,1479
93,8.3,85,280,1480
84,6.7,70,80,1481
91,7.5,47,930,1482
0,0,0,0,1483
0,0,0,0,1484
93,7.4,20,25,1485
70,7.2,71,318,1486
0,0,0,0,1487
0,0,0,0,1488
0,0,0,0,1489
73,7.5,32,25,1490
74,8.5,36,38,1491
0,0,0,0,1492
0,0,0,0,1493
0,0,0,0,1494
0,0,0,0,1495
0,7.4,0,63,1496
81,6.2,37,353,1497
79,8,42,52,1498
69,7.4,25,25,1499
91,9.2,13,3963,1500
0,0,0,0,1501
0,0,0,0,1502
61,7.3,20,27,1503
78,7.8,83,356,1504
94,7.2,76,139,1505
89,8.6,76,127,1506
0,0,0,0,1507
0,0,0,0,1508
63,6,12,39,1509
78,8.5,83,376,1510
80,6.6,35,38,1511
78,8.3,22,6,1512
0,0,0,0,1513
0,0,0,0,1514
80,7,59,132,1515
78,6.1,22,402,1516
0,0,0,0,1517
0,7.3,0,113,1518
68,8.2,25,25,1519
75,7.7,24,33,1520
0,0,0,0,1521
0,0,0,0,1522
0,0,0,0,1523
85,7.2,54,406,1524
49,6.2,10,5,1525
0,0,0,0,1526
67,5.9,19,8,1527
56,5,4,5,1528
75,8.6,51,27,1529
74,7.8,26,387,1530
84,5.4,38,7512,1531
79,7.9,26,66,1532
72,7.5,53,292,1533
66,7.6,32,30,1534
0,0,0,0,1535
0,8.4,0,13,1536
77,8.4,11,613,1537
85,8.4,51,57,1538
73,7.4,5,10,1539
0,0,0,0,1540
0,0,0,0,1541
0,0,0,0,1542
0,0,0,0,1543
76,8.3,47,136,1544
67,7.3,21,26,1545
89,8.9,34,557,1546
93,9.4,12,358,1547
73,7.2,16,19,1548
69,7.2,8,26,1549
76,6.6,31,71,1550
91,8.1,69,1107,1551
83,8.7,75,487,1552
59,6.3,46,134,1553
77,8.9,8,17,1554
0,0,0,0,1555
0,0,0,0,1556
84,7.2,32,44,1557
85,9.1,33,26,1558
0,0,0,0,1559
75,6.2,70,1311,1560
65,0,28,0,1561
75,8.5,35,60,1562
30,2,4,23,1563
86,8.6,60,433,1564
71,6.3,52,89,1565
57,7.9,27,139,1566
0,0,0,0,1567
69,6.3,4,4,1568
78,8,46,110,1569
85,8.5,50,332,1570
80,4.9,6,123,1571
79,8.1,8,22,1572
68,5.8,36,21,1573
0,0,0,0,1574
85,8.4,23,77,1575
0,0,0,0,1576
0,0,0,0,1577
0,0,0,0,1578
59,7.7,20,6,1579
75,7.2,42,166,1580
0,0,0,0,1581
65,8.9,29,51,1582
86,8,10,6,1583
76,6.3,26,278,1584
68,7.4,7,33,1585
0,0,0,0,1586
0,5,0,332,1587
63,6.9,64,223,1588
0,0,0,0,1589
0,0,0,0,1590
0,0,0,0,1591
83,8.5,54,134,1592
64,8.3,27,74,1593
79,8.4,62,194,1594
86,7.6,32,81,1595
88,8.6,71,348,1596
69,8.8,44,190,1597
74,8.5,22,135,1598
0,0,0,0,1599
52,6.2,37,106,1600
87,8.6,45,34,1601
0,0,0,0,1602
81,8.9,51,155,1603
52,6.8,15,4,1604
87,8.3,29,90,1605
85,9,10,96,1606
78,7.7,20,6,1607
78,6.9,9,34,1608
0,0,0,0,1609
76,7.8,8,13,1610
61,8.1,44,54,1611
79,7.7,53,308,1612
0,0,0,0,1613
76,6.4,36,66,1614
32,4.6,6,29,1615
83,5.9,30,39,1616
91,8.8,89,152,1617
0,0,0,0,1618
70,8.1,16,19,1619
57,5.5,51,102,1620
63,7.2,38,69,1621
0,0,0,0,1622
0,0,0,0,1623
80,8.5,49,73,1624
0,0,0,0,1625
0,7.3,0,6,1626
0,0,0,0,1627
76,8.3,81,662,1628
0,0,0,0,1629
80,9.1,22,37,1630
70,6.7,59,48,1631
0,0,0,0,1632
75,7.3,31,42,1633
63,7.7,6,9,1634
82,7.8,56,57,1635
78,8.2,65,468,1636
63,7.5,39,27,1637
80,8.5,43,48,1638
0,0,0,0,1639
0,0,0,0,1640
0,0,0,0,1641
0,0,0,0,1642
0,0,0,0,1643
0,0,0,0,1644
0,0,0,0,1645
86,9.5,29,150,1646
0,0,0,0,1647
89,8.3,24,61,1648
0,0,0,0,1649
89,7.8,19,16,1650
84,8.7,16,17,1651
71,8.4,30,12,1652
70,6.9,28,16,1653
73,7.8,55,22,1654
85,7.7,52,164,1655
69,8.5,22,111,1656
85,8.1,69,206,1657
86,8.6,41,184,1658
73,7.4,47,237,1659
0,0,0,0,1660
86,9,13,91,1661
0,0,0,0,1662
0,0,0,0,1663
83,9,24,45,1664
76,8.3,34,130,1665
75,7.6,16,39,1666
71,5.1,27,299,1667
0,0,0,0,1668
87,7.7,54,355,1669
0,0,0,0,1670
85,8.6,61,105,1671
0,0,0,0,1672
59,5.1,19,20,1673
73,8.2,19,10,1674
0,0,0,0,1675
78,8.4,37,16,1676
82,7.1,36,55,1677
0,0,0,0,1678
90,9.1,54,137,1679
0,0,0,0,1680
0,0,0,0,1681
0,0,0,0,1682
0,0,0,0,1683
0,0,0,0,1684
65,7.1,33,75,1685
70,7,17,4,1686
92,8.5,22,26,1687
68,5.4,6,9,1688
0,0,0,0,1689
55,6.8,14,9,1690
81,7.5,28,81,1691
81,8.6,78,377,1692
71,7.7,4,7,1693
83,8.4,19,43,1694
89,5.2,11,393,1695
75,8.6,46,113,1696
0,0,0,0,1697
0,0,0,0,1698
0,0,0,0,1699
84,8,23,19,1700
0,0,0,0,1701
68,7.8,11,15,1702
76,7.3,14,11,1703
0,0,0,0,1704
76,7.9,32,17,1705
87,8.2,54,147,1706
0,0,0,0,1707
59,0,4,0,1708
0,0,0,0,1709
0,0,0,0,1710
78,7.9,37,282,1711
0,0,0,0,1712
88,9.4,9,201,1713
0,0,0,0,1714
77,7.7,23,36,1715
95,7.5,16,22,1716
64,6.5,33,55,1717
0,0,0,0,1718
0,0,0,0,1719
77,8.7,43,70,1720
70,8.8,14,60,1721
52,4.9,36,222,1722
0,0,0,0,1723
76,7.6,8,11,1724
62,7.2,22,36,1725
72,6.9,28,80,1726
0,0,0,0,1727
0,0,0,0,1728
0,0,0,0,1729
57,8.4,4,37,1730
96,7.9,57,3756,1731
84,8.6,39,2754,1732
0,0,0,0,1733
81,8.1,38,55,1734
0,0,0,0,1735
65,5.8,23,28,1736
74,7.3,43,118,1737
84,5.3,75,1711,1738
0,0,0,0,1739
81,8,43,31,1740
76,7.3,36,34,1741
85,8.9,19,53,1742
70,6.3,31,24,1743
83,7.9,13,16,1744
79,7.6,82,328,1745
43,4.1,17,176,1746
85,8.5,17,22,1747
0,0,0,0,1748
0,0,0,0,1749
0,0,0,0,1750
0,0,0,0,1751
0,0,0,0,1752
77,7.6,13,21,1753
88,5.8,22,328,1754
88,8,41,238,1755
0,0,0,0,1756
45,5.8,39,89,1757
78,8.2,32,66,1758
83,8.1,29,30,1759
73,8.3,15,30,1760
69,7.3,20,30,1761
43,3.4,5,13,1762
0,0,0,0,1763
86,6.7,37,228,1764
0,0,0,0,1765
53,5.4,43,437,1766
0,0,0,0,1767
0,0,0,0,1768
0,0,0,0,1769
0,0,0,0,1770
83,7.9,9,14,1771
76,8.3,55,21,1772
92,8.5,40,2360,1773
0,0,0,0,1774
68,9,28,28,1775
62,5.1,44,164,1776
0,0,0,0,1777
0,0,0,0,1778
51,0,8,0,1779
79,8.4,33,38,1780
91,9.1,77,933,1781
81,8.5,12,17,1782
88,7.5,46,155,1783
74,7.5,22,121,1784
56,7.1,36,50,1785
65,6.6,42,47,1786
76,9,27,21,1787
0,0,0,0,1788
0,0,0,0,1789
0,0,0,0,1790
0,0,0,0,1791
0,0,0,0,1792
84,9.1,31,31,1793
0,0,0,0,1794
81,8.8,66,32,1795
0,0,0,0,1796
0,7.4,0,17,1797
0,0,0,0,1798
81,7.7,89,1137,1799
73,8.8,15,32,1800
0,0,0,0,1801
79,8.2,60,201,1802
87,8,32,47,1803
80,0,15,0,1804
0,0,0,0,1805
50,4.7,8,6,1806
83,7.8,88,621,1807
67,6.1,25,31,1808
84,8.6,55,14,1809
0,0,0,0,1810
79,7.8,66,362,1811
85,6.8,69,108,1812
79,8.1,50,795,1813
0,0,0,0,1814
73,8.6,51,209,1815
0,0,0,0,1816
82,5.9,48,15,1817
73,7.6,73,179,1818
0,0,0,0,1819
57,7.6,15,9,1820
0,0,0,0,1821
78,8.3,50,32,1822
82,8.4,85,201,1823
82,8.6,44,63,1824
80,8.3,27,52,1825
78,5.1,46,27,1826
0,0,0,0,1827
77,8.2,30,62,1828
71,2.6,4,10,1829
86,8,15,19,1830
79,8.1,77,165,1831
93,9.2,61,1228,1832
83,8.3,60,40,1833
70,6,91,202,1834
88,8.7,60,59,1835
79,4.5,75,2380,1836
74,7.6,38,51,1837
0,0,0,0,1838
69,6.3,50,31,1839
84,7.3,52,95,1840
82,6.8,8,13,1841
94,9,70,160,1842
0,0,0,0,1843
0,0,0,0,1844
0,0,0,0,1845
0,0,0,0,1846
87,8.7,79,664,1847
75,7.7,43,100,1848
69,7.7,50,598,1849
0,0,0,0,1850
0,0,0,0,1851
0,0,0,0,1852
85,8,62,468,1853
0,0,0,0,1854
81,7.4,23,29,1855
0,0,0,0,1856
0,0,0,0,1857
0,0,0,0,1858
0,0,0,0,1859
0,0,0,0,1860
0,0,0,0,1861
0,0,0,0,1862
74,0,18,0,1863
76,0,25,0,1864
0,0,0,0,1865
86,8.5,60,176,1866
80,8.2,66,283,1867
61,6.9,16,14,1868
87,8.1,39,109,1869
73,6.7,54,77,1870
80,8.5,13,44,1871
0,0,0,0,1872
77,5.8,18,74,1873
77,8.1,34,52,1874
86,5.7,54,87,1875
75,8.9,21,39,1876
66,4.4,13,7,1877
97,6,22,47,1878
0,0,0,0,1879
68,7.6,51,58,1880
83,6.6,37,363,1881
92,8.3,27,48,1882
54,6.9,51,198,1883
75,8.3,56,99,1884
47,2.1,52,98,1885
65,8.3,32,33,1886
0,0,0,0,1887
74,6.9,42,41,1888
66,0,8,0,1889
76,5.5,20,65,1890
84,8,70,72,1891
0,0,0,0,1892
88,8.9,15,77,1893
0,6.6,0,41,1894
0,0,0,0,1895
73,7.2,28,9,1896
0,0,0,0,1897
90,6.9,62,2981,1898
85,7.4,47,67,1899
75,7.5,69,265,1900
0,0,0,0,1901
0,0,0,0,1902
58,6,21,19,1903
0,0,0,0,1904
91,7.4,90,594,1905
0,0,0,0,1906
0,0,0,0,1907
70,8.1,10,49,1908
40,6.1,23,22,1909
0,0,0,0,1910
67,8.1,59,106,1911
69,7.3,6,121,1912
59,6.7,7,15,1913
0,0,0,0,1914
47,5,9,38,1915
82,7.4,14,83,1916
73,7.3,17,8,1917
0,0,0,0,1918
85,7.3,59,245,1919
0,0,0,0,1920
0,0,0,0,1921
0,7.7,0,31,1922
0,0,0,0,1923
0,0,0,0,1924
76,6.6,57,198,1925
0,0,0,0,1926
76,7.8,29,36,1927
86,8.4,57,96,1928
88,8.8,44,57,1929
60,0,5,0,1930
0,0,0,0,1931
70,5.6,31,5,1932
75,8.6,32,95,1933
0,7.6,0,18,1934
66,5.9,62,552,1935
0,0,0,0,1936
0,0,0,0,1937
75,8.5,43,84,1938
81,7.3,25,14,1939
90,7.3,77,146,1940
65,6.5,20,21,1941
89,8.4,21,188,1942
0,0,0,0,1943
84,8,72,42,1944
80,8.3,56,154,1945
89,8.7,36,37,1946
0,0,0,0,1947
71,8.3,28,22,1948
91,5.6,18,668,1949
0,0,0,0,1950
0,0,0,0,1951
64,7.3,64,247,1952
77,6.3,21,18,1953
87,9.1,21,639,1954
72,8.1,42,61,1955
65,7.7,12,6,1956
63,8.8,9,10,1957
83,7.9,81,292,1958
72,7.2,69,152,1959
0,6.8,0,73,1960
84,8.4,50,183,1961
87,7.1,52,122,1962
71,7,24,16,1963
83,8,32,32,1964
75,6.9,22,36,1965
0,0,0,0,1966
75,8,55,60,1967
81,9,31,36,1968
0,0,0,0,1969
44,0,5,0,1970
0,0,0,0,1971
0,0,0,0,1972
0,0,0,0,1973
0,0,0,0,1974
89,8,21,22,1975
82,8.3,16,85,1976
61,8.3,17,6,1977
82,8.4,14,5,1978
70,6.1,57,279,1979
92,7.6,73,213,1980
80,7.9,35,32,1981
83,0,6,0,1982
81,8.9,22,17,1983
0,7.4,0,5,1984
91,9,17,132,1985
80,8.4,59,36,1986
0,0,0,0,1987
83,7.7,40,645,1988
42,0,9,0,1989
0,0,0,0,1990
74,8.9,22,39,1991
73,8.7,25,6,1992
65,7.3,57,168,1993
0,0,0,0,1994
0,0,0,0,1995
86,8.5,19,22,1996
46,4.4,38,455,1997
0,0,0,0,1998
83,8.8,32,29,1999
71,7.7,52,71,2000
81,7.5,23,54,2001
68,5.8,85,404,2002
79,8.4,30,17,2003
88,7.9,56,102,2004
86,7.4,30,92,2005
73,7,54,31,2006
84,8.1,29,41,2007
75,7.6,48,33,2008
67,7,12,8,2009
82,8.8,16,12,2010
0,0,0,0,2011
0,0,0,0,2012
86,8.4,74,329,2013
77,7.7,36,30,2014
86,8.5,18,3552,2015
93,8.5,12,46,2016
78,8.6,28,28,2017
0,0,0,0,2018
79,8.8,58,39,2019
65,6.1,13,26,2020
0,0,0,0,2021
72,7,24,22,2022
72,8.4,27,61,2023
70,6.4,25,14,2024
90,6.2,17,91,2025
86,8.1,58,89,2026
54,7.9,24,130,2027
0,0,0,0,2028
0,0,0,0,2029
61,6,11,5,2030
48,3.3,6,4,2031
71,7.4,41,25,2032
0,9,0,4,2033
84,7.6,83,439,2034
83,5.3,31,33,2035
83,8.7,27,6,2036
66,6.9,29,108,2037
92,7.7,10,45,2038
70,8.7,29,29,2039
80,8.2,40,89,2040
51,3.6,18,8,2041
0,0,0,0,2042
74,8,23,27,2043
0,0,0,0,2044
80,7.9,54,101,2045
64,6.1,19,38,2046
0,0,0,0,2047
0,0,0,0,2048
0,0,0,0,2049
81,8,74,302,2050
72,7.3,32,318,2051
90,8.5,16,525,2052
0,0,0,0,2053
81,7,73,189,2054
86,8.3,5,10,2055
77,7.7,70,758,2056
76,8,74,273,2057
51,8,5,8,2058
0,0,0,0,2059
67,4.5,12,6,2060
86,8.4,73,255,2061
0,0,0,0,2062
0,0,0,0,2063
0,0,0,0,2064
0,0,0,0,2065
0,0,0,0,2066
0,0,0,0,2067
92,8.9,39,54,2068
0,0,0,0,2069
0,0,0,0,2070
0,0,0,0,2071
73,0,10,0,2072
0,0,0,0,2073
72,9.3,16,54,2074
87,8.4,43,238,2075
0,0,0,0,2076
79,8.5,24,10,2077
79,7.8,16,33,2078
82,6.6,25,49,2079
0,0,0,0,2080
85,7.6,60,88,2081
83,8.6,46,55,2082
55,6.5,65,294,2083
88,9.1,13,69,2084
66,8,20,35,2085
87,8.2,63,94,2086
70,5,39,26,2087
51,6.6,22,120,2088
70,8.2,35,20,2089
78,8.1,48,84,2090
75,8.3,26,30,2091
89,8.4,66,1106,2092
58,0,7,0,2093
71,0,5,0,2094
79,8.7,26,43,2095
80,6.8,17,11,2096
0,0,0,0,2097
0,0,0,0,2098
75,6.2,21,17,2099
77,8.2,55,336,2100
91,7.9,48,3450,2101
54,5.4,27,34,2102
0,0,0,0,2103
44,6.6,19,25,2104
0,0,0,0,2105
59,5.9,13,18,2106
0,0,0,0,2107
78,6.4,68,694,2108
86,7.7,23,113,2109
0,0,0,0,2110
82,7.5,58,383,2111
0,7.2,0,6,2112
82,7.6,46,34,2113
87,8.3,38,27,2114
0,5.1,0,12,2115
93,8.9,47,1841,2116
81,5.3,31,33,2117
88,9.2,31,144,2118
82,8,88,268,2119
75,5.9,21,47,2120
66,0,9,0,2121
85,7.6,19,53,2122
75,7.9,37,67,2123
0,0,0,0,2124
0,7.6,0,5,2125
81,8.7,34,23,2126
89,5.5,23,5926,2127
54,2.1,17,11,2128
79,6.6,20,15,2129
0,0,0,0,2130
78,5.2,35,53,2131
0,0,0,0,2132
77,7.9,35,39,2133
84,9.1,25,16,2134
86,9,16,44,2135
87,9.1,41,174,2136
88,8.2,43,3183,2137
76,4.3,46,894,2138
76,6.4,37,522,2139
0,0,0,0,2140
0,0,0,0,2141
0,0,0,0,2142
0,0,0,0,2143
0,0,0,0,2144
85,8.1,22,9,2145
65,7.5,12,111,2146
77,7.5,26,17,2147
82,8.6,48,73,2148
0,0,0,0,2149
71,7.9,33,43,2150
81,8.4,27,24,2151
88,8.5,76,4378,2152
70,6.9,21,92,2153
85,8.7,28,22,2154
52,6.7,47,18,2155
69,6.9,58,110,2156
71,7.4,64,88,2157
0,0,0,0,2158
60,7.7,8,11,2159
63,7.6,4,7,2160
87,8.6,29,53,2161
60,7.8,50,238,2162
71,8.6,10,34,2163
0,0,0,0,2164
74,7.3,69,540,2165
0,0,0,0,2166
0,0,0,0,2167
0,0,0,0,2168
78,4.1,39,303,2169
78,8,59,177,2170
0,0,0,0,2171
79,6.9,18,156,2172
75,8.4,20,12,2173
79,7.7,53,114,2174
0,0,0,0,2175
0,0,0,0,2176
0,2.8,0,4,2177
73,7.3,79,126,2178
0,0,0,0,2179
0,0,0,0,2180
0,0,0,0,2181
68,6.9,56,62,2182
73,7.1,42,34,2183
0,3.2,0,24,2184
70,7.4,67,254,2185
0,0,0,0,2186
0,0,0,0,2187
73,7.8,9,13,2188
81,8.2,65,231,2189
0,0,0,0,2190
79,8.4,45,74,2191
0,0,0,0,2192
84,7.7,27,314,2193
0,0,0,0,2194
77,4.8,18,42,2195
86,0,35,0,2196
0,0,0,0,2197
64,7.8,38,19,2198
78,7,37,49,2199
83,6.7,26,37,2200
83,7.6,61,162,2201
47,4.5,15,21,2202
0,0,0,0,2203
87,9.1,69,293,2204
0,0,0,0,2205
92,7.8,41,72,2206
0,0,0,0,2207
83,8.9,30,31,2208
79,6.8,20,18,2209
77,7.9,32,187,2210
79,6.2,38,157,2211
70,6.1,13,24,2212
0,0,0,0,2213
90,8.5,25,21,2214
85,6.9,28,703,2215
64,7.5,77,213,2216
70,5.5,26,4,2217
0,0,0,0,2218
0,0,0,0,2219
81,8.7,71,87,2220
0,0,0,0,2221
0,0,0,0,2222
0,0,0,0,2223
85,8.6,20,17,2224
71,8.8,16,8,2225
90,8,86,597,2226
83,8.6,25,19,2227
71,7,21,5,2228
61,4.8,11,5,2229
66,7,58,76,2230
77,7.8,47,112,2231
0,0,0,0,2232
73,7.1,43,75,2233
39,5.6,5,8,2234
66,0,8,0,2235
76,8,48,70,2236
80,6.8,5,12,2237
80,6.2,21,1489,2238
89,8.2,38,2482,2239
59,8.7,29,31,2240
71,7.5,27,21,2241
63,3.3,17,9,2242
86,7.1,29,70,2243
61,6.7,11,44,2244
65,0,13,0,2245
0,0,0,0,2246
81,9.2,53,203,2247
80,7.8,44,190,2248
85,8.5,31,575,2249
82,8.4,33,363,2250
0,0,0,0,2251
0,0,0,0,2252
0,0,0,0,2253
0,0,0,0,2254
87,7.5,23,75,2255
48,6.4,9,13,2256
73,7.7,71,224,2257
60,6.1,34,16,2258
79,7.1,47,34,2259
59,8,32,46,2260
0,0,0,0,2261
0,0,0,0,2262
79,7.8,56,161,2263
0,0,0,0,2264
74,8.2,21,62,2265
70,6.7,20,7,2266
0,0,0,0,2267
0,0,0,0,2268
78,5.4,20,14,2269
0,0,0,0,2270
76,8.1,23,12,2271
0,0,0,0,2272
77,7.2,63,53,2273
76,8.3,27,48,2274
63,8.9,15,23,2275
92,8.9,59,950,2276
0,0,0,0,2277
0,0,0,0,2278
90,8.7,13,31,2279
57,7.4,25,57,2280
86,5.7,15,183,2281
59,0,7,0,2282
81,6.8,38,110,2283
56,8.1,26,57,2284
0,0,0,0,2285
0,0,0,0,2286
75,7.9,20,12,2287
76,6.5,42,53,2288
80,7.6,23,5,2289
78,8.3,68,432,2290
77,3.4,80,1221,2291
71,7,24,186,2292
0,0,0,0,2293
78,7.6,36,9,2294
73,7.3,75,82,2295
90,8.8,52,114,2296
76,6.7,45,344,2297
0,7,0,109,2298
88,8.3,82,818,2299
70,5.7,60,174,2300
0,0,0,0,2301
70,7,46,80,2302
0,0,0,0,2303
71,5.7,64,2421,2304
0,0,0,0,2305
70,8.1,44,8,2306
74,7.4,44,10,2307
74,5.2,13,118,2308
73,7.6,28,34,2309
0,0,0,0,2310
50,6.5,14,28,2311
71,7.5,16,15,2312
69,0,5,0,2313
61,5.2,4,11,2314
86,7.8,53,49,2315
0,0,0,0,2316
82,8.5,63,14,2317
85,7.6,28,14,2318
68,6.6,21,27,2319
0,7.2,0,21,2320
71,0,6,0,2321
76,8,25,20,2322
68,0,11,0,2323
91,8.5,22,59,2324
67,6.3,64,121,2325
83,6.2,29,16,2326
77,6.7,47,58,2327
84,8.6,16,58,2328
85,9.1,38,132,2329
0,0,0,0,2330
76,0,8,0,2331
0,0,0,0,2332
0,0,0,0,2333
77,8.3,56,80,2334
62,5.5,11,8,2335
0,6.8,0,14,2336
83,8.2,10,22,2337
85,7.5,16,6,2338
83,7.8,43,30,2339
0,0,0,0,2340
81,8.1,67,84,2341
75,7.8,12,20,2342
80,7.3,41,17,2343
0,0,0,0,2344
