"game_title","game_platform","score_id"
"Mega Man Network Transmission","GC",8396
"Mega Man Powered Up","PSP",9032
"Mega Man Soccer","SNES",8056
"Mega Man Star Force 2: Zerker x Ninja / Saurian","DS",3508
"Mega Man Star Force 3: Black Ace / Red Joker","DS",4255
"Mega Man Star Force Dragon / Leo / Pegasus","DS",2168
"Mega Man X","SNES",1751
"Mega Man X Collection","GC",9632
"Mega Man X Collection","PS2",6775
"Mega Man X: Command Mission","GC",9665
"Mega Man X: Command Mission","PS2",8086
"Mega Man X2","SNES",3587
"Mega Man X3","SNES",5280
"Mega Man X4","PS",1990
"Mega Man X4","SAT",12141
"Mega Man X5","PS",2717
"Mega Man X6","PS",4625
"Mega Man X7","PS2",3426
"Mega Man X8","PS2",5995
"Mega Man Xtreme","GB",11836
"Mega Man Xtreme 2","GB",11849
"Mega Man Zero","GBA",3644
"Mega Man Zero 2","GBA",4503
"Mega Man Zero 3","GBA",7184
"Mega Man Zero 4","GBA",10335
"Mega Man Zero Collection","DS",5791
"Mega Man ZX","DS",6167
"Mega Man ZX Advent","DS",5446
"Mega Man: Battle & Chase","PS",12209
"Mega Man: Dr. Wily's Revenge","GB",6137
"Mega Minis Volume 2","PSP",14743
"Mega Minis Volume 3","PSP",13166
"Megamania","2600",1851
"Megamind: Mega Team Unite","Wii",7020
"Megamind: The Blue Defender","DS",6426
"Megamind: The Blue Defender","PSP",9541
"Megamind: Ultimate Showdown","PS3",8862
"Megamind: Ultimate Showdown","X360",9769
"MegaTagmension Blanc + Neptune VS Zombies","PSV",10908
"Megpoid the Music#","PSP",14663
"Meiji Toukyou Renka","PSP",15596
"Meiji Toukyou Renka: Twilight Kiss","PSP",16072
"Meikyuu Cross Blood: Reloaded","X360",15416
"MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All","PSV",14629
"Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei","DS",11415
"Meitantei Conan: Aoki Houseki no Rinbukyoku","DS",12405
"Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou","DS",15463
"Meitantei Conan: Tantei Ryoku Trainer","DS",12805
"Meitantei Evangelion","PS2",15384
"Melty Blood: Act Cadenza","PS2",10019
"Melty Blood: Actress Again","PS2",12618
"Memories Off","PSP",16493
"Memories Off #5: Encore","PS2",15904
"Memories Off #5: Togireta Film","PSP",16572
"Memories Off 6: Next Relation","PS2",16071
"Memories Off 6: T-Wave","PS2",13942
"Memories Off: Sorekara Again","PS2",15093
"Memories Off: Yubikiri no Kikou","PSP",15850
"Memories Off: Yubikiri no Kioku","X360",15837
"Men in Black II: Alien Escape","GC",16711
"Men in Black II: Alien Escape","PS2",4001
"Men in Black The Series: Crashdown","PS",12751
"Men of Valor","XB",6642
"Men of War","PC",14450
"Men of War: Assault Squad","PC",12992
"Men of War: Vietnam","PC",13818
"Mercenaries 2: World in Flames","PS2",5018
"Mercenaries 2: World in Flames","PS3",2411
"Mercenaries 2: World in Flames","X360",1959
"Mercenaries: Playground of Destruction","PS2",2681
"Mercenaries: Playground of Destruction","XB",2984
"Mercury Meltdown","PSP",12684
"Mercury Meltdown Revolution","Wii",8316
"Meru Purana","PS",16473
"Merv Griffin's Crosswords","DS",14700
"Merv Griffin's Crosswords","Wii",10011
"Mesaze!! Tsuri Master: Sekai ni Challenge! Hen","Wii",15103
"Metal Arms: Glitch in the System","GC",10462
"Metal Arms: Glitch in the System","PS2",5326
"Metal Arms: Glitch in the System","XB",8249
"Metal Dungeon","XB",14669
"Metal Fight Beyblade","DS",10854
"Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses","PSP",15679
"Metal Fight Beyblade: Bakugami Susanoh Shuurai!","DS",12974
"Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers","DS",15865
"Metal Gear Ac!d","PSP",2386
"Metal Gear Ac!d 2","PSP",8119
"Metal Gear Rising: Revengeance","PS3",1359
"Metal Gear Rising: Revengeance","X360",4110
"Metal Gear Solid","GB",11984
"Metal Gear Solid","PS",147
"Metal Gear Solid 2: Sons of Liberty","PS2",145
"Metal Gear Solid 2: Substance","PS2",3831
"Metal Gear Solid 2: Substance","XB",3224
"Metal Gear Solid 3: Snake Eater","PS2",269
"Metal Gear Solid 3: Subsistence","PS2",3624
"Metal Gear Solid 4: Guns of the Patriots","PS3",148
"Metal Gear Solid HD Edition","PS3",10543
"Metal Gear Solid HD Edition","PSV",4902
"Metal Gear Solid HD Edition","X360",16652
"Metal Gear Solid Integral","PS",10353
"Metal Gear Solid V: Ground Zeroes","PC",16697
"Metal Gear Solid V: Ground Zeroes","PS3",3417
"Metal Gear Solid V: Ground Zeroes","PS4",1560
"Metal Gear Solid V: Ground Zeroes","X360",9088
"Metal Gear Solid V: Ground Zeroes","XOne",6050
"Metal Gear Solid V: The Definitive Experience","PS4",13917
"Metal Gear Solid V: The Definitive Experience","XOne",16677
"Metal Gear Solid V: The Phantom Pain","PC",11660
"Metal Gear Solid V: The Phantom Pain","PS3",3137
"Metal Gear Solid V: The Phantom Pain","PS4",391
"Metal Gear Solid V: The Phantom Pain","X360",8032
"Metal Gear Solid V: The Phantom Pain","XOne",2721
"Metal Gear Solid VR Missions","PS",1707
"Metal Gear Solid: Digital Graphic Novel","PSP",13771
"Metal Gear Solid: Peace Walker","PSP",818
"Metal Gear Solid: Peace Walker HD Edition","PS3",8897
"Metal Gear Solid: Portable Ops","PSP",1706
"Metal Gear Solid: Portable Ops Plus","PSP",2939
"Metal Gear Solid: Snake Eater 3D","3DS",5003
"Metal Gear Solid: Social Ops","PS2",12506
"Metal Gear Solid: The Essential Collection","PS2",4209
"Metal Gear Solid: The Essential Collection (JP sales)","PS2",14263
"Metal Gear Solid: The Legacy Collection","PS3",4772
"Metal Gear Solid: The Twin Snakes","GC",4205
"Metal Max 2 Reloaded","DS",13159
"Metal Max 3","DS",9530
"Metal Max 4: Gekkou no Diva","3DS",12633
"Metal Max Returns","SNES",13781
"Metal Saga","PS2",14917
"Metal Saga: Hagane no Kisetsu","DS",14755
"Metal Slug 3","XB",10445
"Metal Slug 4 & 5","PS2",10111
"Metal Slug 4 & 5","XB",13689
"Metal Slug 7","DS",9293
"Metal Slug Advance","GBA",11367
"Metal Slug Anthology","PS2",16291
"Metal Slug Anthology","PSP",13101
"Metal Slug Anthology","Wii",9142
"Metal Slug X","PS",10982
"Metal Slug XX","PSP",13835
"Meteos","DS",6984
"Meteos: Disney Magic","DS",13979
"Metro 2033","PC",6864
"Metro 2033","X360",3714
"Metro: Last Light","PC",7875
"Metro: Last Light","PS3",4623
"Metro: Last Light","PS4",3064
"Metro: Last Light","X360",5293
"Metro: Last Light","XOne",5737
"Metroid","NES",551
"Metroid Fusion","GBA",1082
"Metroid II: Return of Samus","GB",992
"Metroid Prime","GC",518
"Metroid Prime 2: Echoes","GC",1475
"Metroid Prime 3: Corruption","Wii",978
"Metroid Prime Hunters","DS",2687
"Metroid Prime Pinball","DS",6588
"Metroid Prime: Federation Force","3DS",13216
"Metroid Prime: Trilogy","Wii",3286
"Metroid: Other M","Wii",1450
"Metroid: Zero Mission","GBA",2472
"MetropolisMania","PS2",11264
"Mezase!! Tsuri Master DS","DS",16705
"Mia Hamm Soccer 64","N64",12019
"Miami Law","DS",10539
"Miami Nights: Singles in the City","DS",11380
"Miami Vice: The Game","PSP",12314
"Michael Jackson: The Experience","DS",6668
"Michael Jackson: The Experience","PS3",3819
"Michael Jackson: The Experience","PSP",8787
"Michael Jackson: The Experience","PSV",11031
"Michael Jackson: The Experience","Wii",255
"Michael Jackson: The Experience","X360",2392
"Michael Jackson: The Experience 3D","3DS",8348
"Michael Phelps: Push the Limit","X360",10251
"Mickey's Speedway USA","N64",3349
"Mickey's Speedway USA (weekly JP sales)","N64",10470
"Micro Machines","PS2",9184
"Micro Machines 64 Turbo","N64",9154
"Micro Machines V3","PS",10682
"Micro Machines V4","PS2",16596
"Micro Machines V4","PSP",15846
"Microsoft Flight Simulator","PC",196
"Microsoft Flight Simulator 2004: A Century of Flight","PC",12130
"Microsoft Flight Simulator X","PC",4541
"Microsoft Flight Simulator X Acceleration Expansion Pack","PC",13209
"Microsoft Train Simulator","PC",13474
"Middle-Earth: Shadow of Mordor","PC",5258
"Middle-Earth: Shadow of Mordor","PS3",3610
"Middle-Earth: Shadow of Mordor","PS4",482
"Middle-Earth: Shadow of Mordor","X360",4050
"Middle-Earth: Shadow of Mordor","XOne",1435
"Midnight Club 3: DUB Edition","PSP",345
"Midnight Club 3: DUB Edition","XB",2762
"Midnight Club 3: DUB Edition (America weekly sales)","PS2",1535
"Midnight Club 3: DUB Edition Remix","PS2",1742
"Midnight Club 3: DUB Edition Remix","XB",7524
"Midnight Club II","PS2",982
"Midnight Club II","XB",3946
"Midnight Club: LA Remix","PSP",2095
"Midnight Club: Los Angeles","PS3",635
"Midnight Club: Los Angeles","X360",673
"Midnight Club: Street Racing","GBA",4119
"Midnight Club: Street Racing","PS2",580
"Midnight Magic","2600",3942
"Midnight Mysteries: The Edgar Allan Poe Conspiracy","DS",9994
"Midnight Mysteries: The Edgar Allan Poe Conspiracy","PC",14364
"Midnight Play! Pack","DS",11387
"Midtown Madness 3","XB",5825
"Midway's Greatest Arcade Hits","GBA",6649
"Midway's Greatest Arcade Hits Volume 1","N64",6851
"Midway Arcade Treasures","GC",8442
"Midway Arcade Treasures","PS2",1301
"Midway Arcade Treasures","XB",4538
"Midway Arcade Treasures 2","GC",8509
"Midway Arcade Treasures 2","PS2",2995
"Midway Arcade Treasures 2","XB",5785
"Midway Arcade Treasures 3","GC",12129
"Midway Arcade Treasures 3","PS2",8532
"Midway Arcade Treasures 3","XB",11528
"Midway Arcade Treasures: Extended Play","PSP",6903
"Midway Presents Arcade's Greatest Hits: The Atari Collection 1","PS",2190
"Might & Magic Heroes VI","PC",5555
"Might & Magic Heroes VII","PC",11131
"Might & Magic X: Legacy","PC",14278
"Might & Magic: Clash of Heroes","DS",8094
"Mighty Beanz: Pocket Puzzles","GBA",12821
"Mighty No. 9","PS4",12967
"Mighty No. 9","WiiU",14698
"Mighty No. 9","XOne",15583
"Mike Piazza's Strike Zone","N64",12555
"Mike Tyson's Punch-Out!!","NES",468
"Mike Tyson Boxing","GBA",13830
"Mike Tyson Heavyweight Boxing","XB",13424
"Military History: Commander - Europe at War","DS",16353
"Military History: Commander - Europe at War","PSP",15642
"Million God","PS2",11248
"Millipede","2600",4080
"Millipede / Super Breakout / Lunar Lander","GBA",13518
"Milo's Astro Lanes","N64",10636
"Mimana Iyar Chronicle","PSP",11030
"Mind over Matter","DS",15316
"Mind Quiz","PSP",10970
"Mind Quiz: Your Brain Coach","DS",11740
"Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!","DS",15377
"Mind Zero","PSV",10417
"MindJack","PS3",8197
"MindJack","X360",10843
"Minds and Mystery: 5 Game Pack","PC",16469
"Minecraft","PS3",181
"Minecraft","PS4",262
"Minecraft","PSV",869
"Minecraft","WiiU",2974
"Minecraft","X360",73
"Minecraft","XOne",544
"Minecraft: Story Mode","PC",10929
"Minecraft: Story Mode","PS3",2945
"Minecraft: Story Mode","PS4",2937
"Minecraft: Story Mode","X360",2361
"Minecraft: Story Mode","XOne",3580
"Mini-Yonku GB: Let's & Go!!","GB",5150
"Mini-Yonku Shining Scorpion: Let's & Go!!","SNES",2293
"Mini Ninjas","DS",5364
"Mini Ninjas","PC",15562
"Mini Ninjas","PS3",5359
"Mini Ninjas","Wii",5148
"Mini Ninjas","X360",5954
"MiniCopter: Adventure Flight","Wii",13396
"Minna de Dokusho: Keatai Shousetsu Desu","PSP",15449
"Minna de Jibun no Setsumeisho: B-Kata A-Kata AB-Kata O-Kata","DS",14053
"Minna ga Shuyaku no NHK Kouhaku Quiz Kassen","Wii",13571
"Minna no Chizu","PSP",13980
"Minna no Chizu 2","PSP",15210
"Minna no Conveni","DS",16250
"Minna no DS Seminar: Kanpeki Eitango Ryoku","DS",12507
"Minna no DS Seminar: Kanpeki Kanji Ryoku","DS",8594
"Minna no Ennichi","3DS",12982
"Minna no Golf Jou Vol.1","PSP",14555
"Minna no Joushiki Ryoku TV","Wii",11734
"Minna no Sukkiri","PSP",12710
"Minna to Issho","PSV",16034
"Minna to Kimi no Piramekino!","DS",12875
"Minority Report: Everybody Runs","GBA",14022
"Minority Report: Everybody Runs","GC",10572
"Minority Report: Everybody Runs","PS2",4755
"Minority Report: Everybody Runs","XB",10824
"Minute to Win It","DS",10016
"Minute to Win It","Wii",6659
"Minute to Win It","X360",5572
"Miracle Girls Festival","PSV",12795
"Mirror's Edge","PC",12847
"Mirror's Edge","PS3",1811
"Mirror's Edge","X360",1745
"Mirror's Edge Catalyst","PC",12370
"Mirror's Edge Catalyst","PS4",5321
"Mirror's Edge Catalyst","XOne",8493
"Mischief Makers","N64",4513
"Misshitsu no Sacrifice","PSP",16076
"Missile Command","2600",547
"Missile Command","PS",4279
"Mission Runway","DS",11670
"Mission: Impossible","N64",1729
"Mission: Impossible","PS",3845
"Mission: Impossible - Operation Surma","GBA",13840
"Mission: Impossible - Operation Surma","GC",15986
"Mission: Impossible - Operation Surma","PS2",6158
"Mission: Impossible - Operation Surma","XB",9456
"Mister Mosquito","PS2",6207
"Mister Slime","DS",12976
"Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!","DS",12326
"Miyako","PSP",15654
"Miyako: Awayuki no Utage","PSP",16201
"MLB","PSP",6788
"MLB 06: The Show","PS2",2208
"MLB 06: The Show","PSP",5335
"MLB 07: The Show","PS2",2227
"MLB 07: The Show","PS3",5701
"MLB 07: The Show","PSP",6160
"MLB 08: The Show","PS2",4610
"MLB 08: The Show","PS3",2928
"MLB 08: The Show","PSP",5511
"MLB 09: The Show","PS2",5483
"MLB 09: The Show","PS3",2847
"MLB 09: The Show","PSP",6495
"MLB 10: The Show","PS2",4670
"MLB 10: The Show","PS3",2855
"MLB 10: The Show","PSP",7482
"MLB 11: The Show","PS2",9384
"MLB 11: The Show","PS3",3444
"MLB 11: The Show","PSP",8439
"MLB 12: The Show","PS3",2255
"MLB 12: The Show","PSV",7844
"MLB 13: The Show","PS3",2778
"MLB 13: The Show","PSV",10076
"MLB 14: The Show","PS3",4496
"MLB 14: The Show","PS4",2841
"MLB 14: The Show","PSV",10360
"MLB 15: The Show","PS3",4941
"MLB 15: The Show","PS4",2248
"MLB 15: The Show","PSV",16145
"MLB 16: The Show","PS3",7729
"MLB 16: The Show","PS4",2333
"MLB 2000","PS",2203
"MLB 2001","PS",2345
"MLB 2002","PS",4493
"MLB 2004","PS2",3040
"MLB 2005","PS2",2294
"MLB 2006","PS2",4813
"MLB 2K12 / NBA 2K12 Combo Pack","X360",13774
"MLB 2K9 Fantasy All-Stars","DS",11178
"MLB 99","PS",2424
"MLB Front Office Manager","PS3",11603
"MLB Front Office Manager","X360",11995
"MLB Inside Pitch 2003","XB",9894
"MLB Pennant Race","PS",6033
"MLB Power Pros","PS2",10127
"MLB Power Pros","Wii",6041
"MLB Power Pros 2008","DS",12585
"MLB Power Pros 2008","PS2",8788
"MLB Power Pros 2008","Wii",9430
"MLB SlugFest 20-03","GC",8985
"MLB SlugFest 20-03","PS2",2493
"MLB SlugFest 20-03","XB",7543
"MLB SlugFest 20-04","GC",13680
"MLB SlugFest 20-04","PS2",3763
"MLB SlugFest 20-04","XB",10899
"MLB SlugFest 2006","PS2",6451
"MLB SlugFest 2006","XB",12933
"MLB SlugFest Loaded","PS2",5921
"MLB SlugFest Loaded","XB",11181
"MLB Superstars","Wii",11154
"Mobil 1 Rally Championship","PS",9932
"Mobile Light Force 2","PS2",10192
"Mobile Ops: The One Year War","X360",12736
"Mobile Suit Gundam","PS",4339
"Mobile Suit Gundam","SAT",4680
"Mobile Suit Gundam 00: Gundam Meisters","PS2",12497
"Mobile Suit Gundam Age: Universe Accel / Cosmic Drive","PSP",10400
"Mobile Suit Gundam Battlefield Record U.C.0081","PS3",6855
"Mobile Suit Gundam Seed","PS2",7180
"Mobile Suit Gundam Seed Destiny: Generation of C.E.","PS2",8147
"Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus","PS2",4037
"Mobile Suit Gundam Seed: Never Ending Tomorrow","PS2",12352
"Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable","PSP",9741
"Mobile Suit Gundam Side Story I: Senritsu no Blue","SAT",6239
"Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono","SAT",7561
"Mobile Suit Gundam Side Story III: Sabakareshi Mono","SAT",8894
"Mobile Suit Gundam Side Story: Missing Link","PS3",9758
"Mobile Suit Gundam version 2.0","PS",5010
"Mobile Suit Gundam: Climax U.C.","PS2",6951
"Mobile Suit Gundam: Crossfire","PS3",7514
"Mobile Suit Gundam: Encounters in Space","PS2",2854
"Mobile Suit Gundam: Extreme VS Force","PSV",8423
"Mobile Suit Gundam: Extreme VS Full Boost","PS3",5053
"Mobile Suit Gundam: Federation vs. Zeon","PS2",1800
"Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu","PS",3497
"Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden","PS2",4982
"Mobile Suit Gundam: Gundam vs. Gundam","PSP",4597
"Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS","PSP",4673
"Mobile Suit Gundam: Gundam vs. Zeta Gundam","PS2",12596
"Mobile Suit Gundam: Journey to Jaburo","PS2",2927
"Mobile Suit Gundam: Lost War Chronicles","PS2",4874
"Mobile Suit Gundam: Mokuba no Kiseki","PSP",13923
"Mobile Suit Gundam: MS Sensen 0079","Wii",10156
"Mobile Suit Gundam: One Year War","PS2",4457
"Mobile Suit Gundam: Perfect One Year War","PS",8929
"Mobile Suit Gundam: Zeonic Front","PS2",4522
"Mobile Suit Z-Gundam","PS",5194
"Mobile Suit Z Gundam: AEUG vs. Titans","PS2",3195
"Model * Oshare Audition: Dream Girl","3DS",11891
"ModNation Racers","PS3",1823
"ModNation Racers","PSP",3794
"Modnation Racers: Road Trip","PSV",5970
"Moe Moe 2-Ji Daisenryaku 2","PSP",16404
"Moe Moe 2-ji Taisen (Ryoku) * Deluxe","PSP",16021
"Moe Star: Moeru Toudai Eigojuku","DS",15767
"Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2","DS",6250
"Mojo!","PS2",9049
"Mojo!","XB",14840
"Momotaro Douchuuki","SAT",9506
"Momotarou Dentetsu 11","GC",11665
"Momotarou Dentetsu 11","PS2",4258
"Momotarou Dentetsu 12","PS2",5267
"Momotarou Dentetsu 15","PS2",7147
"Momotarou Dentetsu 16","PS2",7331
"Momotarou Dentetsu 16","Wii",10480
"Momotarou Dentetsu 20-Shuunen","DS",5570
"Momotarou Dentetsu 7","PS",2587
"Momotarou Dentetsu DS: Tokyo & Japan","DS",5402
"Momotarou Dentetsu Happy","SNES",5674
"Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!","PSP",11798
"Momotarou Dentetsu V","PS",4165
"Momotarou Dentetsu World","DS",7907
"Momotarou Dentetsu X: Kyuushuu-hen mo Arubai","PS2",4064
"Momu-chan Diet Wii: Figurobics by Chon Dayon","Wii",11114
"Monaco Grand Prix","N64",13800
"MonHun Nikki: Poka Poka Ailu Mura","PSP",3333
"MonHun Nikki: Poka Poka Ailu Mura G","PSP",5699
"Monkey Hero","PS",11711
"Monkey Island: Special Edition Collection","PC",8312
"Monkey Island: Special Edition Collection","PS3",10563
"Monkey Island: Special Edition Collection","X360",12742
"Monkey Madness: Island Escape","DS",16247
"Monkey Mischief! Party Time","Wii",10666
"Monopoly","DS",6343
"Monopoly","N64",7400
"Monopoly","PC",659
"Monopoly","PS",1251
"Monopoly","PS2",4523
"Monopoly","PS3",5391
"Monopoly","Wii",914
"Monopoly","X360",3384
"Monopoly Collection","Wii",11005
"Monopoly Party","GC",9592
"Monopoly Party","PS2",3934
"Monopoly Party","XB",8033
"Monopoly Streets","PS3",4925
"Monopoly Streets","Wii",2823
"Monopoly Streets","X360",6200
"Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki","Wii",4701
"Monster 4x4: Masters of Metal","GC",13124
"Monster 4x4: Masters of Metal","PS2",6088
"Monster 4x4: Stunt Racer","Wii",8194
"Monster 4X4: World Circuit","Wii",2367
"Monster Band","DS",13849
"Monster Bomber","DS",16462
"Monster Force","GBA",14064
"Monster Garage","XB",12444
"Monster Guardians","GBA",14250
"Monster High 13 Wishes","3DS",15801
"Monster High 13 Wishes","WiiU",15234
"Monster High: Ghoul Spirit","DS",2246
"Monster High: Ghoul Spirit","Wii",3752
"Monster High: New Ghoul in School","3DS",13517
"Monster High: New Ghoul in School","PS3",13784
"Monster High: New Ghoul in School","Wii",16316
"Monster High: New Ghoul in School","X360",15022
"Monster House","DS",8687
"Monster House","GBA",11260
"Monster House","GC",9165
"Monster House","PS2",9040
"Monster Hunter","PS2",3989
"Monster Hunter 2","PS2",3188
"Monster Hunter 4","3DS",386
"Monster Hunter 4 Ultimate","3DS",313
"Monster Hunter Diary: Poka Poka Airou Village DX","3DS",9169
"Monster Hunter Freedom","PSP",1458
"Monster Hunter Freedom 2","PS3",3947
"Monster Hunter Freedom 2","PSP",599
"Monster Hunter Freedom 3","PSP",216
"Monster Hunter Freedom Unite","PSP",164
"Monster Hunter Frontier Online","PS3",13319
"Monster Hunter Frontier Online","X360",9536
"Monster Hunter Frontier Online: Forward 1","X360",14784
"Monster Hunter Frontier Online: Forward 2","X360",14942
"Monster Hunter Frontier Online: Season 10","X360",14615
"Monster Hunter Frontier Online: Season 9.0","X360",14023
"Monster Hunter G","PS2",6983
"Monster Hunter G","Wii",6731
"Monster Hunter Stories","3DS",6164
"Monster Hunter Tri","3DS",533
"Monster Hunter Tri","Wii",730
"Monster Hunter Tri","WiiU",2941
"Monster Hunter X","3DS",407
"Monster Jam","DS",9318
"Monster Jam","PC",16454
"Monster Jam","PS2",6842
"Monster Jam","Wii",8512
"Monster Jam","X360",7598
"Monster Jam: Maximum Destruction","GBA",10525
"Monster Jam: Maximum Destruction","GC",13419
"Monster Jam: Maximum Destruction","PS2",3099
"Monster Jam: Path of Destruction","DS",5091
"Monster Jam: Path of Destruction","PS3",6750
"Monster Jam: Path of Destruction","PSP",11116
"Monster Jam: Path of Destruction","Wii",3774
"Monster Jam: Path of Destruction","X360",9871
"Monster Jam: Urban Assault","DS",4922
